name,nowConfirm,confirm,suspect,dead,deadRate,heal,healRate
甘肃,1,167,0,2,1.20,164,98.20
境外输入,1,75,0,0,0.00,74,98.67
白银,0,4,0,0,0.00,4,100.00
定西,0,9,0,0,0.00,9,100.00
地区待确认,0,0,0,0,0.00,0,0.00
平凉,0,9,0,0,0.00,9,100.00
庆阳,0,3,0,0,0.00,3,100.00
兰州,0,37,0,2,5.41,35,94.59
甘南州,0,8,0,0,0.00,8,100.00
天水,0,12,0,0,0.00,12,100.00
陇南,0,4,0,0,0.00,4,100.00
临夏,0,3,0,0,0.00,3,100.00
张掖,0,2,0,0,0.00,2,100.00
金昌,0,1,0,0,0.00,1,100.00
