name,continent,date,isUpdated,confirmAdd,confirmAddCut,confirm,suspect,dead,heal,nowConfirm,confirmCompare,nowConfirmCompare,healCompare,deadCompare,nameMap
Ó¢¹ú,Å·ÖÞ,04.17,False,0,0,104145,0,13759,375,90011.0,0.0,0.0,0.0,0.0,
Ó¢¸ñÀ¼,,07.12,False,0,0,248895,0,40213,1378,,,,,,England
ËÕ¸ñÀ¼,,07.12,False,0,0,18340,0,2490,0,,,,,,Scotland
Íþ¶ûÊ¿,,07.12,False,0,0,15946,0,1541,0,,,,,,Wales
±±°®¶ûÀ¼,,07.12,False,0,0,5772,0,554,0,,,,,,Northern Ireland
